msr_id,msr_section,msr_table,msr_name,msr_data_url,msr_population_or_survey,msr_survey size,msr_min_geo_resolution,src_org,src_name,src_url,src_year_first_published,src_year_last_published,src_discontinuity,src_pub_frequency,src_pub_lag_months,src_data_provider,src_statistic_class,src_methodology_url,src_quality_url,msr_strength
508,Health domain,Table H8b,Health behaviours (%) by gender and wealth group: wave 8,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
509,Health domain,Table HL1a,"Fair or poor self-rated health (%), by age and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
510,Health domain,Table HL1b,"Fair or poor self-rated health (%), by gender and wealth: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
511,Health domain,Table HL2a,"Diagnosed CHD (%), by age and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
512,Health domain,Table HL2b,"Diagnosed CHD (%), by gender and wealth: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
513,Health domain,Table HL3a,"Diagnosed diabetes (%), by age and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
514,Health domain,Table HL3b,"Diagnosed diabetes (%), by gender and wealth: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
515,Health domain,Table HL4a,"Diagnosed cancer (%), by age and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
516,Health domain,Table HL4b,"Diagnosed cancer (%), by gender and wealth: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
517,Health domain,Table HL5a,"Diagnosed depression (%), by age and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
518,Health domain,Table HL5b,"Diagnosed depression (%), by gender and wealth: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
519,Health domain,Table HL6a,"Walking speed (mean, m/s), by age and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
520,Health domain,Table HL6b,"Walking speed (mean, m/s), by gender and wealth: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
521,Health domain,Table HL7a,"At least one difficulty with ADL (%), by age and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
522,Health domain,Table HL7b,"At least one difficulty with ADL (%), by gender and wealth: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
523,Health domain,Table HL8a,"Mean memory score, by age and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
524,Health domain,Table HL8b,"Mean memory score, by gender and wealth: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
525,Health domain,Table HL9a,"Current smoker (%), by age and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
526,Health domain,Table HL9b,"Current smoker (%), by gender and wealth: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
527,Health domain,Table HL10a,"Daily alcohol consumer (%), by age and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
528,Health domain,Table HL10b,"Daily alcohol consumer (%), by wealth and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
529,Health domain,Table HL11a,"Physical inactivity (%), by age and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
530,Health domain,Table HL11b,"Physical inactivity (%), by wealth and gender: waves 4 to 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
531,Health domain,Table N1a,"Mean body mass index (kg/m2), by age and gender: wave 8 Age",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
532,Health domain,Table N1b,"Body mass index categories (%), by age and gender: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
533,Health domain,Table N1c,"Body mass index (kg/m2) means, by wealth group and gender: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
534,Health domain,Table N1d,"Body mass index categories (%), by wealth group and gender: wave 8 Wealth",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
535,Health domain,Table N2a,"Means of systolic and diastolic blood pressure (mmHg), by age and gender: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
536,Health domain,Table N2b,"Means of systolic and diastolic blood pressure (mmHg), by wealth group and gender: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
537,Health domain,Table N3a,"Lipid profile (mmol/l), by age and gender: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
538,Health domain,Table N3b,"Lipid profile (mmol/l), by wealth group and gender: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
539,Health domain,Table N4a,"Fibrinogen (g/l) and C-reactive protein (mg/l) means, by age and gender: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
540,Health domain,Table N4b,"Fibrinogen (g/l) and C-reactive protein (mg/l) means, by wealth group and gender: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
541,Health domain,Table N5a,"Glycated haemoglobin (%) means, by gender and age: wave 8 Age",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
542,Health domain,Table N5b,"Glycated haemoglobin (%) means, by wealth group and gender: wave 8 Wealth",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
543,Health domain,Table N6a,"Mean haemoglobin (g/dl) and anaemia (%), by age and gender: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
544,Health domain,Table N6b,"Mean haemoglobin (g/dl) and anaemia prevalence, by wealth group and gender: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
545,Health domain,Table N7a,"Mean levels of IGF-1 (nmol/l), by gender and age: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
546,Health domain,Table N7b,"Mean levels of IGF-1 (nmol/l), by wealth group and gender: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
547,Health domain,Table N8a,"Mean levels of vitamin D (nmol/l), by gender and age: wave 8",https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,Survey,"8,445 adults aged 50 or over (wave 8)",England,NIH National Institute of Ageing ,English Longitudinal Study of Ageing,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,2002,2018,0,Biennial,10,"UCL, IFS, Manchester University, NatCen, UEA",TBD,https://www.ifs.org.uk/uploads/ELSA_Wave_8_report.pdf,TBD,0.34
